Weekly users over time
Date,Weekly users
9/14/20,0
9/15/20,0
9/16/20,0
9/17/20,0
9/18/20,0
9/19/20,0
9/20/20,0
9/21/20,0
9/22/20,0
9/23/20,0
9/24/20,0
9/25/20,0
9/26/20,0
9/27/20,0
9/28/20,0
9/29/20,0
9/30/20,0
10/1/20,0
10/2/20,0
10/3/20,0
10/4/20,0
10/5/20,0
10/6/20,0
10/7/20,0
10/8/20,0
10/9/20,0
10/10/20,0
10/11/20,0
10/12/20,0
10/13/20,0
10/14/20,0
10/15/20,0
10/16/20,0
10/17/20,0
10/18/20,0
10/19/20,0
10/20/20,0
10/21/20,0
10/22/20,0
10/23/20,0
10/24/20,0
10/25/20,0
10/26/20,0
10/27/20,0
10/28/20,0
10/29/20,0
10/30/20,0
10/31/20,0
11/1/20,0
11/2/20,0
11/3/20,0
11/4/20,0
11/5/20,0
11/6/20,0
11/7/20,0
11/8/20,0
11/9/20,0
11/10/20,0
11/11/20,0
11/12/20,0
11/13/20,0
11/14/20,0
11/15/20,0
11/16/20,0
11/17/20,0
11/18/20,0
11/19/20,0
11/20/20,0
11/21/20,0
11/22/20,0
11/23/20,0
11/24/20,0
11/25/20,0
11/26/20,0
11/27/20,0
11/28/20,0
11/29/20,0
11/30/20,0
12/1/20,0
12/2/20,0
12/3/20,0
12/4/20,0
12/5/20,0
12/6/20,0
12/7/20,0
12/8/20,0
12/9/20,0
12/10/20,0
12/11/20,0
12/12/20,0
12/13/20,0
12/14/20,0
12/15/20,0
12/16/20,0
12/17/20,0
12/18/20,0
12/19/20,0
12/20/20,0
12/21/20,0
12/22/20,0
12/23/20,0
12/24/20,0
12/25/20,0
12/26/20,0
12/27/20,0
12/28/20,0
12/29/20,0
12/30/20,0
12/31/20,0
1/1/21,0
1/2/21,0
1/3/21,0
1/4/21,0
1/5/21,0
1/6/21,0
1/7/21,0
1/8/21,0
1/9/21,0
1/10/21,0
1/11/21,0
1/12/21,0
1/13/21,0
1/14/21,0
1/15/21,0
1/16/21,0
1/17/21,0
1/18/21,0
1/19/21,0
1/20/21,0
1/21/21,0
1/22/21,0
1/23/21,0
1/24/21,0
1/25/21,0
1/26/21,0
1/27/21,0
1/28/21,0
1/29/21,0
1/30/21,0
1/31/21,0
2/1/21,0
2/2/21,0
2/3/21,0
2/4/21,0
2/5/21,0
2/6/21,0
2/7/21,0
2/8/21,0
2/9/21,0
2/10/21,0
2/11/21,0
2/12/21,0
2/13/21,0
2/14/21,0
2/15/21,0
2/16/21,0
2/17/21,0
2/18/21,0
2/19/21,0
2/20/21,0
2/21/21,0
2/22/21,0
2/23/21,0
2/24/21,0
2/25/21,0
2/26/21,0
2/27/21,0
2/28/21,0
3/1/21,0
3/2/21,0
3/3/21,0
3/4/21,0
3/5/21,0
3/6/21,0
3/7/21,0
3/8/21,0
3/9/21,0
3/10/21,0
3/11/21,0
3/12/21,0
3/13/21,0
3/14/21,0
3/15/21,0
3/16/21,0
3/17/21,0
3/18/21,0
3/19/21,0
3/20/21,0
3/21/21,0
3/22/21,0
3/23/21,0
3/24/21,0
3/25/21,0
3/26/21,0
3/27/21,0
3/28/21,0
3/29/21,0
3/30/21,0
3/31/21,0
4/1/21,0
4/2/21,0
4/3/21,0
4/4/21,0
4/5/21,0
4/6/21,0
4/7/21,0
4/8/21,0
4/9/21,0
4/10/21,0
4/11/21,0
4/12/21,0
4/13/21,0
4/14/21,0
4/15/21,0
4/16/21,0
4/17/21,0
4/18/21,0
4/19/21,0
4/20/21,0
4/21/21,0
4/22/21,0
4/23/21,0
4/24/21,0
4/25/21,0
4/26/21,0
4/27/21,0
4/28/21,0
4/29/21,0
4/30/21,0
5/1/21,0
5/2/21,0
5/3/21,0
5/4/21,0
5/5/21,0
5/6/21,0
5/7/21,0
5/8/21,0
5/9/21,0
5/10/21,0
5/11/21,0
5/12/21,0
5/13/21,0
5/14/21,0
5/15/21,0
5/16/21,0
5/17/21,0
5/18/21,0
5/19/21,0
5/20/21,0
5/21/21,0
5/22/21,0
5/23/21,0
5/24/21,0
5/25/21,0
5/26/21,0
5/27/21,0
5/28/21,0
5/29/21,0
5/30/21,0
5/31/21,0
6/1/21,0
6/2/21,0
6/3/21,0
6/4/21,0
6/5/21,0
6/6/21,0
6/7/21,0
6/8/21,0
6/9/21,0
6/10/21,0
6/11/21,0
6/12/21,0
6/13/21,0
6/14/21,0
6/15/21,0
6/16/21,0
6/17/21,0
6/18/21,0
6/19/21,0
6/20/21,0
6/21/21,0
6/22/21,0
6/23/21,0
6/24/21,0
6/25/21,0
6/26/21,0
6/27/21,0
6/28/21,0
6/29/21,0
6/30/21,0
7/1/21,0
7/2/21,0
7/3/21,0
7/4/21,0
7/5/21,0
7/6/21,0
7/7/21,0
7/8/21,0
7/9/21,0
7/10/21,0
7/11/21,0
7/12/21,0
7/13/21,0
7/14/21,0
7/15/21,0
7/16/21,0
7/17/21,0
7/18/21,0
7/19/21,0
7/20/21,0
7/21/21,0
7/22/21,0
7/23/21,0
7/24/21,0
7/25/21,0
7/26/21,0
7/27/21,0
7/28/21,0
7/29/21,0
7/30/21,0
7/31/21,0
8/1/21,0
8/2/21,0
8/3/21,0
8/4/21,0
8/5/21,0
8/6/21,0
8/7/21,0
8/8/21,0
8/9/21,0
8/10/21,0
8/11/21,0
8/12/21,0
8/13/21,0
8/14/21,0
8/15/21,0
8/16/21,0
8/17/21,0
8/18/21,0
8/19/21,0
8/20/21,0
8/21/21,0
8/22/21,0
8/23/21,0
8/24/21,0
8/25/21,0
8/26/21,0
8/27/21,0
8/28/21,0
8/29/21,0
8/30/21,0
8/31/21,0
9/1/21,0
9/2/21,0
9/3/21,0
9/4/21,0
9/5/21,0
9/6/21,0
9/7/21,0
9/8/21,0
9/9/21,0
9/10/21,0
9/11/21,0
9/12/21,0
9/13/21,0
9/14/21,0
9/15/21,0
9/16/21,0
9/17/21,0
9/18/21,0
9/19/21,0
9/20/21,0
9/21/21,0
9/22/21,0
9/23/21,0
9/24/21,0
9/25/21,0
9/26/21,0
9/27/21,0
9/28/21,0
9/29/21,0
9/30/21,0
10/1/21,0
10/2/21,0
10/3/21,0
10/4/21,0
10/5/21,0
10/6/21,0
10/7/21,0
10/8/21,0
10/9/21,0
10/10/21,0
10/11/21,0
10/12/21,0
10/13/21,0
10/14/21,0
10/15/21,0
10/16/21,0
10/17/21,0
10/18/21,0
10/19/21,0
10/20/21,0
10/21/21,0
10/22/21,0
10/23/21,0
10/24/21,0
10/25/21,0
10/26/21,0
10/27/21,0
10/28/21,0
10/29/21,0
10/30/21,0
10/31/21,0
11/1/21,0
11/2/21,0
11/3/21,0
11/4/21,0
11/5/21,0
11/6/21,0
11/7/21,0
11/8/21,0
11/9/21,0
11/10/21,0
11/11/21,0
11/12/21,0
11/13/21,0
11/14/21,0
11/15/21,0
11/16/21,0
11/17/21,0
11/18/21,0
11/19/21,0
11/20/21,0
11/21/21,0
11/22/21,0
11/23/21,0
11/24/21,0
11/25/21,0
11/26/21,0
11/27/21,0
11/28/21,0
11/29/21,0
11/30/21,0
12/1/21,0
12/2/21,0
12/3/21,0
12/4/21,0
12/5/21,0
12/6/21,0
12/7/21,0
12/8/21,0
12/9/21,0
12/10/21,0
12/11/21,0
12/12/21,0
12/13/21,0
12/14/21,0
12/15/21,0
12/16/21,0
12/17/21,0
12/18/21,0
12/19/21,0
12/20/21,0
12/21/21,0
12/22/21,0
12/23/21,0
12/24/21,0
12/25/21,0
12/26/21,0
12/27/21,0
12/28/21,0
12/29/21,0
12/30/21,0
12/31/21,0
1/1/22,0
1/2/22,0
1/3/22,0
1/4/22,0
1/5/22,0
1/6/22,0
1/7/22,0
1/8/22,0
1/9/22,0
1/10/22,0
1/11/22,0
1/12/22,0
1/13/22,0
1/14/22,0
1/15/22,0
1/16/22,0
1/17/22,0
1/18/22,0
1/19/22,0
1/20/22,0
1/21/22,0
1/22/22,0
1/23/22,0
1/24/22,0
1/25/22,0
1/26/22,0
1/27/22,0
1/28/22,0
1/29/22,0
1/30/22,0
1/31/22,0
2/1/22,0
2/2/22,0
2/3/22,0
2/4/22,0
2/5/22,0
2/6/22,0
2/7/22,0
2/8/22,0
2/9/22,0
2/10/22,0
2/11/22,0
2/12/22,0
2/13/22,0
2/14/22,0
2/15/22,0
2/16/22,0
2/17/22,0
2/18/22,0
2/19/22,0
2/20/22,0
2/21/22,0
2/22/22,0
2/23/22,0
2/24/22,0
2/25/22,0
2/26/22,0
2/27/22,0
2/28/22,0
3/1/22,0
3/2/22,1
3/3/22,1
3/4/22,1
3/5/22,1
3/6/22,1
3/7/22,1
3/8/22,1
3/9/22,1
3/10/22,1
3/11/22,1
3/12/22,1
3/13/22,1
3/14/22,1
3/15/22,1
3/16/22,1
3/17/22,1
3/18/22,1
3/19/22,1
3/20/22,1
3/21/22,1
3/22/22,1
3/23/22,0
3/24/22,1
3/25/22,1
3/26/22,1
3/27/22,1
3/28/22,1
3/29/22,1
3/30/22,1
3/31/22,1
4/1/22,1
4/2/22,1
4/3/22,1
4/4/22,1
4/5/22,1
4/6/22,1
4/7/22,1
4/8/22,2
4/9/22,2
4/10/22,2
4/11/22,2
4/12/22,3
4/13/22,3
4/14/22,3
4/15/22,3
4/16/22,3
4/17/22,4
4/18/22,4
4/19/22,4
4/20/22,4
4/21/22,4
4/22/22,4
4/23/22,4
4/24/22,4
4/25/22,4
4/26/22,4
4/27/22,4
4/28/22,5
4/29/22,5
4/30/22,5
5/1/22,4
5/2/22,4
5/3/22,4
5/4/22,2
5/5/22,3
5/6/22,4
5/7/22,4
5/8/22,4
5/9/22,4
5/10/22,4
5/11/22,4
5/12/22,3
5/13/22,3
5/14/22,2
5/15/22,2
5/16/22,1
5/17/22,2
5/18/22,2
5/19/22,2
5/20/22,2
5/21/22,2
5/22/22,2
5/23/22,2
5/24/22,2
5/25/22,2
5/26/22,2
5/27/22,3
5/28/22,3
5/29/22,3
5/30/22,3
5/31/22,3
6/1/22,3
6/2/22,4
6/3/22,4
6/4/22,4
6/5/22,3
6/6/22,3
6/7/22,3
6/8/22,4
6/9/22,5
6/10/22,5
6/11/22,5
6/12/22,5
6/13/22,5
6/14/22,7
6/15/22,8
6/16/22,7
6/17/22,7
6/18/22,7
6/19/22,7
6/20/22,6
6/21/22,5
6/22/22,4
6/23/22,3
6/24/22,3
6/25/22,3
6/26/22,2
6/27/22,3
6/28/22,4
6/29/22,5
6/30/22,5
7/1/22,5
7/2/22,5
7/3/22,5
7/4/22,4
7/5/22,3
7/6/22,2
7/7/22,3
7/8/22,4
7/9/22,4
7/10/22,5
7/11/22,6
7/12/22,6
7/13/22,7
7/14/22,7
7/15/22,7
7/16/22,7
7/17/22,6
7/18/22,5
7/19/22,5
7/20/22,5
7/21/22,35
7/22/22,34
7/23/22,35
7/24/22,37
7/25/22,34
7/26/22,33
7/27/22,32
7/28/22,35
7/29/22,36
7/30/22,39
7/31/22,37
8/1/22,37
8/2/22,43
8/3/22,47
8/4/22,48
8/5/22,45
8/6/22,45
8/7/22,46
8/8/22,46
8/9/22,49
8/10/22,52
8/11/22,53
8/12/22,52
8/13/22,50
8/14/22,50
8/15/22,50
8/16/22,54
8/17/22,54
8/18/22,49
8/19/22,49
8/20/22,48
8/21/22,48
8/22/22,47
8/23/22,47
8/24/22,49
8/25/22,49
8/26/22,46
8/27/22,46
8/28/22,46
8/29/22,49
8/30/22,44
8/31/22,49
9/1/22,47
9/2/22,47
9/3/22,48
9/4/22,49
9/5/22,51
9/6/22,59
9/7/22,66
9/8/22,94
9/9/22,103
9/10/22,103
9/11/22,108
9/12/22,114
9/13/22,138
9/14/22,172
9/15/22,188
9/16/22,199
9/17/22,203
9/18/22,208
9/19/22,230
9/20/22,256
9/21/22,277
9/22/22,295
9/23/22,307
9/24/22,313
9/25/22,324
9/26/22,334
9/27/22,337
9/28/22,370
9/29/22,389
9/30/22,411
10/1/22,412
10/2/22,434
10/3/22,461
10/4/22,484
10/5/22,497
10/6/22,505
10/7/22,500
10/8/22,507
10/9/22,521
10/10/22,553
10/11/22,583
10/12/22,619
10/13/22,655
10/14/22,678
10/15/22,685
10/16/22,700
10/17/22,734
10/18/22,769
10/19/22,788
10/20/22,834
10/21/22,850
10/22/22,855
10/23/22,867
10/24/22,899
10/25/22,933
10/26/22,962
10/27/22,978
10/28/22,960
10/29/22,971
10/30/22,997
10/31/22,1093
11/1/22,1052
11/2/22,1066
11/3/22,1105
11/4/22,1111
11/5/22,1111
11/6/22,1112
11/7/22,1144
11/8/22,1170
11/9/22,1210
11/10/22,1208
11/11/22,1210
11/12/22,1209
11/13/22,1220
11/14/22,1266
11/15/22,1277
11/16/22,1284
11/17/22,1316
11/18/22,1311
11/19/22,1322
11/20/22,1321
11/21/22,1380
11/22/22,1419
11/23/22,1436
11/24/22,1463
11/25/22,1430
11/26/22,1420
11/27/22,1429
11/28/22,1456
11/29/22,1476
11/30/22,1484
12/1/22,1498
12/2/22,1495
12/3/22,1487
12/4/22,1508
12/5/22,1552
12/6/22,1617
12/7/22,1658
12/8/22,1670
12/9/22,1677
12/10/22,1672
12/11/22,1677
12/12/22,1694
12/13/22,1722
12/14/22,1747
12/15/22,1791
12/16/22,1813
12/17/22,1812
12/18/22,1809
12/19/22,1850
12/20/22,1865
12/21/22,1873
12/22/22,1853
12/23/22,1815
12/24/22,1811
12/25/22,1812
12/26/22,1817
12/27/22,1779
12/28/22,1708
12/29/22,1633
12/30/22,1523
12/31/22,1516
1/1/23,1570
1/2/23,1674
1/3/23,1819
1/4/23,1901
1/5/23,1952
1/6/23,1970
1/7/23,1971
1/8/23,2044
1/9/23,2171
1/10/23,2233
1/11/23,2283
1/12/23,2340
1/13/23,2366
1/14/23,2362
1/15/23,2393
1/16/23,2398
1/17/23,2395
1/18/23,2414
1/19/23,2414
1/20/23,2452
1/21/23,2435
1/22/23,2458
1/23/23,2495
1/24/23,2518
1/25/23,2498
1/26/23,2487
1/27/23,2456
1/28/23,2455
1/29/23,2508
1/30/23,2576
1/31/23,2601
2/1/23,2637
2/2/23,2693
2/3/23,2713
2/4/23,2715
2/5/23,2759
2/6/23,2820
2/7/23,2862
2/8/23,2899
2/9/23,2929
2/10/23,2919
2/11/23,2912
2/12/23,2940
2/13/23,2976
2/14/23,3038
2/15/23,3042
2/16/23,3064
2/17/23,3075
2/18/23,3077
2/19/23,3109
2/20/23,3151
2/21/23,3194
2/22/23,3202
2/23/23,3192
2/24/23,3161
2/25/23,3178
2/26/23,3197
2/27/23,3258
2/28/23,3319
3/1/23,3349
3/2/23,3356
3/3/23,3317
3/4/23,3298
3/5/23,3378
3/6/23,3527
3/7/23,3596
3/8/23,3605
3/9/23,3599
3/10/23,3578
3/11/23,3583
3/12/23,3624
3/13/23,3661
3/14/23,3695
3/15/23,3745
3/16/23,3815
3/17/23,3821
3/18/23,3818
3/19/23,3860
3/20/23,3950
3/21/23,4020
3/22/23,4046
3/23/23,4045
3/24/23,4049
3/25/23,4041
3/26/23,4062
3/27/23,4103
3/28/23,4141
3/29/23,4169
3/30/23,4258
3/31/23,4241
4/1/23,4217
4/2/23,4291
4/3/23,4385
4/4/23,4385
4/5/23,4370
4/6/23,4367
4/7/23,4270
4/8/23,4247
4/9/23,4236
4/10/23,4241
4/11/23,4303
4/12/23,4310
4/13/23,4282
4/14/23,4307
4/15/23,4314
4/16/23,4390
4/17/23,4494
4/18/23,4489
4/19/23,4502
4/20/23,4506
4/21/23,4411
4/22/23,4394
4/23/23,4427
4/24/23,4411
4/25/23,4396
4/26/23,4409
4/27/23,4356
4/28/23,4299
4/29/23,4270
4/30/23,4253
5/1/23,4294
5/2/23,4319
5/3/23,4331
5/4/23,4339
5/5/23,4267
5/6/23,4262
5/7/23,4328
5/8/23,4422
5/9/23,4497
5/10/23,4527
5/11/23,4526
5/12/23,4476
5/13/23,4473
5/14/23,4520
5/15/23,4547
5/16/23,4551
5/17/23,4576
5/18/23,4534
5/19/23,4468
5/20/23,4441
5/21/23,4502
5/22/23,4558
5/23/23,4603
5/24/23,4585
5/25/23,4547
5/26/23,4483
5/27/23,4464
5/28/23,4462
5/29/23,4433
5/30/23,4454
5/31/23,4518
6/1/23,4538
6/2/23,4484
6/3/23,4476
6/4/23,4515
6/5/23,4618
6/6/23,4645
6/7/23,4635
6/8/23,4662
6/9/23,4596
6/10/23,4584
6/11/23,4638
6/12/23,4683
6/13/23,4684
6/14/23,4657
6/15/23,4676
6/16/23,4630
6/17/23,4632
6/18/23,4626
6/19/23,4632
6/20/23,4671
6/21/23,4695
6/22/23,4675
6/23/23,4632
6/24/23,4605
6/25/23,4650
6/26/23,4736
6/27/23,4707
6/28/23,4690
6/29/23,4650
6/30/23,4543
7/1/23,4515
7/2/23,4543
7/3/23,4556
7/4/23,4567
7/5/23,4535
7/6/23,4537
7/7/23,4458
7/8/23,4458
7/9/23,4467
7/10/23,4563
7/11/23,4611
7/12/23,4626
7/13/23,4642
7/14/23,4591
7/15/23,4577
7/16/23,4621
7/17/23,4684
7/18/23,4657
7/19/23,4676
7/20/23,4620
7/21/23,4584
7/22/23,4576
7/23/23,4629
7/24/23,4653
7/25/23,4667
7/26/23,4660
7/27/23,4653
7/28/23,4528
7/29/23,4541
7/30/23,4578
7/31/23,4660
8/1/23,4674
8/2/23,4675
8/3/23,4622
8/4/23,4524
8/5/23,4504
8/6/23,4531
8/7/23,4575
8/8/23,4580
8/9/23,4567
8/10/23,4571
8/11/23,4502
8/12/23,4487
8/13/23,4484
8/14/23,4508
8/15/23,4501
8/16/23,4466
8/17/23,4396
8/18/23,4317
8/19/23,4304
8/20/23,4365
8/21/23,4466
8/22/23,4609
8/23/23,4654
8/24/23,4679
8/25/23,4574
8/26/23,4559
8/27/23,4599
8/28/23,4689
8/29/23,4690
8/30/23,4663
8/31/23,4629
9/1/23,4516
9/2/23,4511
9/3/23,4569
9/4/23,4565
9/5/23,4593
9/6/23,4618
9/7/23,4608
9/8/23,4583
9/9/23,4584
9/10/23,4632
9/11/23,4736
9/12/23,4808
9/13/23,4820
9/14/23,4796
9/15/23,4759
9/16/23,4737
9/17/23,4792
9/18/23,4851
9/19/23,4856
9/20/23,4857
9/21/23,4835
9/22/23,4743
9/23/23,4738
9/24/23,4771
9/25/23,4830
9/26/23,4913
9/27/23,4891
9/28/23,4842
9/29/23,4775
9/30/23,4746
10/1/23,4795
10/2/23,4803
10/3/23,4979
10/4/23,5096
10/5/23,5103
10/6/23,5043
10/7/23,5023
10/8/23,5078
10/9/23,5214
10/10/23,5277
10/11/23,5279
10/12/23,5263
10/13/23,5159
10/14/23,5146
10/15/23,5186
10/16/23,5222
10/17/23,5228
10/18/23,5281
10/19/23,5245
10/20/23,5244
10/21/23,5240
10/22/23,5457
10/23/23,5874
10/24/23,5868
10/25/23,5947
10/26/23,5919
10/27/23,5806
10/28/23,5788
10/29/23,5822
10/30/23,5917
10/31/23,5993
11/1/23,5921
11/2/23,5902
11/3/23,5815
11/4/23,5829
11/5/23,5901
11/6/23,6085
11/7/23,6150
11/8/23,6171
11/9/23,6196
11/10/23,6096
11/11/23,6067
11/12/23,6109
11/13/23,6105
11/14/23,6098
11/15/23,6098
11/16/23,6131
11/17/23,6137
11/18/23,6106
11/19/23,6215
11/20/23,6355
11/21/23,6446
11/22/23,6490
11/23/23,6495
11/24/23,6356
11/25/23,6330
11/26/23,6364
11/27/23,6493
11/28/23,6527
11/29/23,6582
11/30/23,6596
12/1/23,6584
12/2/23,6562
12/3/23,6592
12/4/23,6645
12/5/23,6652
12/6/23,6653
12/7/23,6604
12/8/23,6557
12/9/23,6548
12/10/23,6580
12/11/23,6639
12/12/23,6618
12/13/23,6652
12/14/23,6635
12/15/23,6527
12/16/23,6510
12/17/23,6565
12/18/23,6624
12/19/23,6623
12/20/23,6521
12/21/23,6433
12/22/23,6227
12/23/23,6194
12/24/23,6171
12/25/23,5986
12/26/23,5803
12/27/23,5536
12/28/23,5099
12/29/23,4547
12/30/23,4502
12/31/23,4543
1/1/24,4809
1/2/24,5408
1/3/24,5635
1/4/24,5756
1/5/24,5759
1/6/24,5754
1/7/24,5933
1/8/24,6264
1/9/24,6404
1/10/24,6497
1/11/24,6562
1/12/24,6569
1/13/24,6569
1/14/24,6576
1/15/24,6571
1/16/24,6591
1/17/24,6613
1/18/24,6597
1/19/24,6538
1/20/24,6508
1/21/24,6548
1/22/24,6652
1/23/24,6689
1/24/24,6681
1/25/24,6675
1/26/24,6552
1/27/24,6535
1/28/24,6570
1/29/24,6631
1/30/24,6684
1/31/24,6739
2/1/24,6711
2/2/24,6704
2/3/24,6704
2/4/24,6762
2/5/24,6829
2/6/24,6834
2/7/24,6835
2/8/24,6855
2/9/24,6777
2/10/24,6771
2/11/24,6818
2/12/24,6853
2/13/24,6810
2/14/24,6753
2/15/24,6659
2/16/24,6577
2/17/24,6564
2/18/24,6633
2/19/24,6662
2/20/24,6703
2/21/24,6694
2/22/24,6684
2/23/24,6552
2/24/24,6523
2/25/24,6614
2/26/24,6778
2/27/24,6804
2/28/24,6812
2/29/24,6790
3/1/24,6679
3/2/24,6658
3/3/24,6717
3/4/24,6795
3/5/24,6786
3/6/24,6782
3/7/24,6703
3/8/24,6630
3/9/24,6617
3/10/24,6647
3/11/24,6646
3/12/24,6638
3/13/24,6660
3/14/24,6589
3/15/24,6511
3/16/24,6507
3/17/24,6544
3/18/24,6651
3/19/24,6727
3/20/24,6720
3/21/24,6750
3/22/24,6714
3/23/24,6679
3/24/24,6745
3/25/24,6763
3/26/24,6789
3/27/24,6759
3/28/24,6708
3/29/24,6534
3/30/24,6517
3/31/24,6536
4/1/24,6523
4/2/24,6564
4/3/24,6531
4/4/24,6491
4/5/24,6473
4/6/24,6477
4/7/24,6548
4/8/24,6635
4/9/24,6637
4/10/24,6611
4/11/24,6544
4/12/24,6471
4/13/24,6426
4/14/24,6467
4/15/24,6549
4/16/24,6641
4/17/24,6657
4/18/24,6676
4/19/24,6602
4/20/24,6595
4/21/24,6702
4/22/24,6788
4/23/24,6782
4/24/24,6809
4/25/24,6809
4/26/24,6715
4/27/24,6679
4/28/24,6679
4/29/24,6732
4/30/24,6710
5/1/24,6610
5/2/24,6600
5/3/24,6494
5/4/24,6460
5/5/24,6496
5/6/24,6574
5/7/24,6572
5/8/24,6656
5/9/24,6593
5/10/24,6496
5/11/24,6483
5/12/24,6515
5/13/24,6597
5/14/24,6650
5/15/24,6632
5/16/24,6718
5/17/24,6655
5/18/24,6644
5/19/24,6656
5/20/24,6684
5/21/24,6710
5/22/24,6717
5/23/24,6739
5/24/24,6724
5/25/24,6737
5/26/24,6810
5/27/24,6888
5/28/24,6917
5/29/24,6915
5/30/24,6871
5/31/24,6780
6/1/24,6750
6/2/24,6794
6/3/24,6895
6/4/24,6921
6/5/24,6928
6/6/24,6913
6/7/24,6882
6/8/24,6849
6/9/24,6913
6/10/24,7043
6/11/24,7047
6/12/24,6989
6/13/24,6978
6/14/24,6849
6/15/24,6829
6/16/24,6852
6/17/24,6941
6/18/24,6986
6/19/24,6962
6/20/24,6921
6/21/24,6816
6/22/24,6784
6/23/24,6844
6/24/24,6969
6/25/24,6999
6/26/24,7015
6/27/24,6966
6/28/24,6893
6/29/24,6878
6/30/24,6926
7/1/24,6988
7/2/24,7011
7/3/24,6948
7/4/24,6883
7/5/24,6771
7/6/24,6738
7/7/24,6770
7/8/24,6863
7/9/24,6888
7/10/24,6787
7/11/24,6787
7/12/24,6653
7/13/24,6637
7/14/24,6647
7/15/24,6764
7/16/24,6769
7/17/24,6696
7/18/24,6639
7/19/24,6300
7/20/24,6269
7/21/24,6268
7/22/24,6341
7/23/24,6327
7/24/24,6280
7/25/24,6164
7/26/24,6075
7/27/24,6056
7/28/24,6078
7/29/24,6175
7/30/24,6192
7/31/24,6218
8/1/24,6195
8/2/24,6063
8/3/24,6032
8/4/24,6111
8/5/24,6180
8/6/24,6194
8/7/24,6199
8/8/24,6167
8/9/24,6055
8/10/24,6034
8/11/24,6176
8/12/24,6331
8/13/24,6370
8/14/24,6343
8/15/24,6309
8/16/24,6199
8/17/24,6175
8/18/24,6238
8/19/24,6360
8/20/24,6376
8/21/24,6362
8/22/24,6437
8/23/24,6370
8/24/24,6358
8/25/24,6397
8/26/24,6507
8/27/24,6550
8/28/24,6577
8/29/24,6518
8/30/24,6433
8/31/24,6407
9/1/24,6442
9/2/24,6423
9/3/24,6429
9/4/24,6431
9/5/24,6399
9/6/24,6299
9/7/24,6276
9/8/24,6311
9/9/24,6403
9/10/24,6480
9/11/24,6517
9/12/24,6502
9/13/24,6458
9/14/24,6439
9/15/24,6479
9/16/24,6547
9/17/24,6584
9/18/24,6538
9/19/24,6514
9/20/24,6408
9/21/24,6385
9/22/24,6422
9/23/24,6535
9/24/24,6512
9/25/24,6539
9/26/24,6532
9/27/24,6478
9/28/24,6460
9/29/24,6507
9/30/24,6548
10/1/24,6520
10/2/24,6460
10/3/24,6423
10/4/24,6308
10/5/24,6272
10/6/24,6287
10/7/24,6309
10/8/24,6308
10/9/24,6332
10/10/24,6295
10/11/24,6165
10/12/24,6133
10/13/24,6178
10/14/24,6161
10/15/24,6202
10/16/24,6203
10/17/24,6220
10/18/24,6205
10/19/24,6205
10/20/24,6219
10/21/24,6289
10/22/24,6316
10/23/24,6348
10/24/24,6307
10/25/24,6198
10/26/24,6183
10/27/24,6224
10/28/24,6277
10/29/24,6269
10/30/24,6201
10/31/24,6097
11/1/24,5914
11/2/24,5879
11/3/24,5924
11/4/24,6026
11/5/24,6036
11/6/24,6005
11/7/24,6024
11/8/24,6067
11/9/24,6055
11/10/24,6073
11/11/24,6076
11/12/24,6109
11/13/24,6125
11/14/24,6083
